symbol,description,asset_class,category_name,group_name,currency,currency_profit,ticker,market,market_name,precision,contract_size,leverage,long_only,short_selling,margin_mode,instrument_type
KLNG.US,"Koil Energy Solutions, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLNG,US,United States,,,,,,,
KLRA.US,"Kailera Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLRA,US,United States,,,,,,,
KLRS.US,"Kalaris Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLRS,US,United States,,,,,,,
KLTR.US,KALTURA INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLTR,US,United States,,,,,,,
KLXE.US,"KLX Energy Services Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLXE,US,United States,,,,,,,
KLXER.US,"KLX Energy Services Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLXER,US,United States,,,,,,,
KLYG.US,"Kelyniam Global, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KLYG,US,United States,,,,,,,
KMB.US,KIMBERLY CLARK CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMB,US,United States,,,,,,,
KMDA.US,KAMADA LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMDA,US,United States,,,,,,,
KMFG.US,KEEMO Fashion Group Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMFG,US,United States,,,,,,,
KMI.US,"KINDER MORGAN, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMI,US,United States,,,,,,,
KMPB.US,KEMPER Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMPB,US,United States,,,,,,,
KMPR.US,KEMPER Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMPR,US,United States,,,,,,,
KMRK.US,K-TECH SOLUTIONS CO LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMRK,US,United States,,,,,,,
KMRRF.US,Kongsberg Maritime ASA/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMRRF,US,United States,,,,,,,
KMT.US,KENNAMETAL INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMT,US,United States,,,,,,,
KMTS.US,"KESTRA MEDICAL TECHNOLOGIES, LTD.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMTS,US,United States,,,,,,,
KMX.US,CARMAX INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KMX,US,United States,,,,,,,
KN.US,Knowles Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KN,US,United States,,,,,,,
KNDI.US,"Kandi Technologies Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNDI,US,United States,,,,,,,
KNF.US,Knife River Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNF,US,United States,,,,,,,
KNGRF.US,Kingsmen Resources Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNGRF,US,United States,,,,,,,
KNOP.US,KNOT Offshore Partners LP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNOP,US,United States,,,,,,,
KNOS.US,KRONOS ADVANCED TECHNOLOGIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNOS,US,United States,,,,,,,
KNRX.US,KNOREX LTD.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNRX,US,United States,,,,,,,
KNSA.US,"Kiniksa Pharmaceuticals International, plc",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNSA,US,United States,,,,,,,
KNSL.US,"Kinsale Capital Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNSL,US,United States,,,,,,,
KNTK.US,Kinetik Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNTK,US,United States,,,,,,,
KNWAY.US,Knowledge Atlas Technology Joint Stock Co Limited/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNWAY,US,United States,,,,,,,
KNX.US,Knight-Swift Transportation Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KNX,US,United States,,,,,,,
KO.US,COCA COLA CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KO,US,United States,,,,,,,
KOAN.US,"Resonate Blends, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOAN,US,United States,,,,,,,
KOD.US,Kodiak Sciences Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOD,US,United States,,,,,,,
KODK.US,EASTMAN KODAK CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KODK,US,United States,,,,,,,
KOEI.US,"Koei Group Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOEI,US,United States,,,,,,,
KOF.US,COCA COLA FEMSA SAB DE CV,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOF,US,United States,,,,,,,
KOGDF.US,KO Gold Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOGDF,US,United States,,,,,,,
KOLD.US,ProShares Trust II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOLD,US,United States,,,,,,,
KOP.US,Koppers Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOP,US,United States,,,,,,,
KOPN.US,KOPIN CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOPN,US,United States,,,,,,,
KOS.US,Kosmos Energy Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOS,US,United States,,,,,,,
KOSCF.US,Kose Corporation/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOSCF,US,United States,,,,,,,
KOSS.US,KOSS CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOSS,US,United States,,,,,,,
KOYN.US,"CSLM Digital Asset Acquisition Corp III, Ltd",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOYN,US,United States,,,,,,,
KOYNU.US,"CSLM Digital Asset Acquisition Corp III, Ltd",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOYNU,US,United States,,,,,,,
KOYNW.US,"CSLM Digital Asset Acquisition Corp III, Ltd",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOYNW,US,United States,,,,,,,
KOZAY.US,Turk Altin Isletmeleri A.S./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KOZAY,US,United States,,,,,,,
KPEA.US,Kun Peng International Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPEA,US,United States,,,,,,,
KPET-UN.US,KPET Ultra Paceline Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPET-UN,US,United States,,,,,,,
KPET-WT.US,KPET Ultra Paceline Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPET-WT,US,United States,,,,,,,
KPET.US,KPET Ultra Paceline Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPET,US,United States,,,,,,,
KPHMW.US,KIORA PHARMACEUTICALS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPHMW,US,United States,,,,,,,
KPL.US,Kepler Group Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPL,US,United States,,,,,,,
KPLT.US,"Katapult Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPLT,US,United States,,,,,,,
KPRX.US,KIORA PHARMACEUTICALS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPRX,US,United States,,,,,,,
KPTI.US,Karyopharm Therapeutics Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KPTI,US,United States,,,,,,,
KR.US,KROGER CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KR,US,United States,,,,,,,
KRAQ.US,KRAKacquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRAQ,US,United States,,,,,,,
KRAQU.US,KRAKacquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRAQU,US,United States,,,,,,,
KRAQW.US,KRAKacquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRAQW,US,United States,,,,,,,
KRC.US,KILROY REALTY CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRC,US,United States,,,,,,,
KREF-PA.US,KKR Real Estate Finance Trust Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KREF-PA,US,United States,,,,,,,
KREF.US,KKR Real Estate Finance Trust Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KREF,US,United States,,,,,,,
KRFG.US,"King Resources, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRFG,US,United States,,,,,,,
KRG.US,KITE REALTY GROUP TRUST,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRG,US,United States,,,,,,,
KRKR.US,36Kr Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRKR,US,United States,,,,,,,
KRMD.US,"KORU Medical Systems, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRMD,US,United States,,,,,,,
KRMN.US,Karman Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRMN,US,United States,,,,,,,
KRNGF.US,Karoon Gas Australia Ltd /ADR/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRNGF,US,United States,,,,,,,
KRNGY.US,Karoon Gas Australia Ltd /ADR/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRNGY,US,United States,,,,,,,
KRNT.US,Kornit Digital Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRNT,US,United States,,,,,,,
KRNY.US,Kearny Financial Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRNY,US,United States,,,,,,,
KRO.US,KRONOS WORLDWIDE INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRO,US,United States,,,,,,,
KROS.US,"Keros Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KROS,US,United States,,,,,,,
KRP.US,"Kimbell Royalty Partners, LP",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRP,US,United States,,,,,,,
KRRO.US,"Korro Bio, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRRO,US,United States,,,,,,,
KRSA.US,"Korsana Biosciences, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRSA,US,United States,,,,,,,
KRSP-UN.US,Rice Acquisition Corp 3,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRSP-UN,US,United States,,,,,,,
KRSP-WT.US,Rice Acquisition Corp 3,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRSP-WT,US,United States,,,,,,,
KRSP.US,Rice Acquisition Corp 3,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRSP,US,United States,,,,,,,
KRT.US,Karat Packaging Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRT,US,United States,,,,,,,
KRUS.US,"KURA SUSHI USA, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRUS,US,United States,,,,,,,
KRYCY.US,KORYX COPPER INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRYCY,US,United States,,,,,,,
KRYS.US,"Krystal Biotech, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRYS,US,United States,,,,,,,
KRYXF.US,KORYX COPPER INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KRYXF,US,United States,,,,,,,
KSBI.US,KS BANCORP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KSBI,US,United States,,,,,,,
KSCP.US,"Knightscope, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KSCP,US,United States,,,,,,,
KSEZ.US,Kinetic Seas Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KSEZ,US,United States,,,,,,,
KSPI.US,Joint Stock Co Kaspi.kz,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KSPI,US,United States,,,,,,,
KSS.US,KOHLS Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KSS,US,United States,,,,,,,
KT.US,KT CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KT,US,United States,,,,,,,
KTB.US,"Kontoor Brands, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTB,US,United States,,,,,,,
KTCC.US,KEY TRONIC CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTCC,US,United States,,,,,,,
KTEL.US,"KonaTel, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTEL,US,United States,,,,,,,
KTF.US,DWS MUNICIPAL INCOME TRUST,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTF,US,United States,,,,,,,
KTGDF.US,K2 Gold Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTGDF,US,United States,,,,,,,
KTH.US,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTH,US,United States,,,,,,,
KTN.US,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTN,US,United States,,,,,,,
KTOS.US,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTOS,US,United States,,,,,,,
KTTA.US,Pasithea Therapeutics Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTTA,US,United States,,,,,,,
KTTAW.US,Pasithea Therapeutics Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTTAW,US,United States,,,,,,,
KTWO.US,K2 Capital Acquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTWO,US,United States,,,,,,,
KTWOR.US,K2 Capital Acquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTWOR,US,United States,,,,,,,
KTWOU.US,K2 Capital Acquisition Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KTWOU,US,United States,,,,,,,
KUBR.US,Kuber Resources Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KUBR,US,United States,,,,,,,
KULR.US,"KULR Technology Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KULR,US,United States,,,,,,,
KURA.US,"Kura Oncology, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KURA,US,United States,,,,,,,
KUST.US,"KUSTOM ENTERTAINMENT, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KUST,US,United States,,,,,,,
KVACF.US,Keen Vision Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVACF,US,United States,,,,,,,
KVAUF.US,Keen Vision Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVAUF,US,United States,,,,,,,
KVAWF.US,Keen Vision Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVAWF,US,United States,,,,,,,
KVHI.US,KVH INDUSTRIES INC \DE\,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVHI,US,United States,,,,,,,
KVLT.US,"CoVolt Power, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVLT,US,United States,,,,,,,
KVUE.US,Kenvue Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVUE,US,United States,,,,,,,
KVYO.US,"Klaviyo, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KVYO,US,United States,,,,,,,
KWIK.US,"KwikClick, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KWIK,US,United States,,,,,,,
KWM.US,Nexus Advanced Technologies Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KWM,US,United States,,,,,,,
KWMWW.US,Nexus Advanced Technologies Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KWMWW,US,United States,,,,,,,
KWR.US,QUAKER CHEMICAL CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KWR,US,United States,,,,,,,
KWY.US,KINGSWAY Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KWY,US,United States,,,,,,,
KXHCF.US,Kioxia Holdings Corporation/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KXHCF,US,United States,,,,,,,
KXIAY.US,Kioxia Holdings Corporation/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KXIAY,US,United States,,,,,,,
KXIN.US,Kaixin Holdings,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KXIN,US,United States,,,,,,,
KYFGF.US,Kyoto Financial Group Inc/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYFGF,US,United States,,,,,,,
KYIV.US,Kyivstar Group Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYIV,US,United States,,,,,,,
KYIVW.US,Kyivstar Group Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYIVW,US,United States,,,,,,,
KYMR.US,"Kymera Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYMR,US,United States,,,,,,,
KYN.US,"Kayne Anderson Energy Infrastructure Fund, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYN,US,United States,,,,,,,
KYNB.US,"KYNTRA BIO, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYNB,US,United States,,,,,,,
KYOAY.US,KYOCERA CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYOAY,US,United States,,,,,,,
KYOCF.US,KYOCERA CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYOCF,US,United States,,,,,,,
KYTFY.US,Kyoto Financial Group Inc/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYTFY,US,United States,,,,,,,
KYTX.US,"Kyverna Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KYTX,US,United States,,,,,,,
KZIA.US,KAZIA THERAPEUTICS LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,KZIA,US,United States,,,,,,,
L.US,LOEWS CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,L,US,United States,,,,,,,
LAAI.US,Loan Artificial Intelligence Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAAI,US,United States,,,,,,,
LAAOF.US,Li Auto Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAAOF,US,United States,,,,,,,
LAB.US,STANDARD BIOTOOLS INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAB,US,United States,,,,,,,
LABI.US,La Beaute Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LABI,US,United States,,,,,,,
LABT.US,Lakewood-Amedex Biotherapeutics Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LABT,US,United States,,,,,,,
LAC.US,LITHIUM AMERICAS CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAC,US,United States,,,,,,,
LAD.US,LITHIA MOTORS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAD,US,United States,,,,,,,
LADR.US,Ladder Capital Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LADR,US,United States,,,,,,,
LAES.US,SEALSQ Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAES,US,United States,,,,,,,
LAFA.US,LaFayette Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAFA,US,United States,,,,,,,
LAFAR.US,LaFayette Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAFAR,US,United States,,,,,,,
LAFAU.US,LaFayette Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAFAU,US,United States,,,,,,,
LAGH.US,Lagarosse Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAGH,US,United States,,,,,,,
LAKE.US,LAKELAND INDUSTRIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAKE,US,United States,,,,,,,
LAMR.US,LAMAR ADVERTISING CO/NEW,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAMR,US,United States,,,,,,,
LAND.US,GLADSTONE LAND Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAND,US,United States,,,,,,,
LANDO.US,GLADSTONE LAND Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LANDO,US,United States,,,,,,,
LANDP.US,GLADSTONE LAND Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LANDP,US,United States,,,,,,,
LANV.US,Lanvin Group Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LANV,US,United States,,,,,,,
LANWF.US,Lanvin Group Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LANWF,US,United States,,,,,,,
LAR.US,Lithium Argentina AG,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAR,US,United States,,,,,,,
LARAX.US,Lord Abbett Credit Opportunities Fund,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LARAX,US,United States,,,,,,,
LARK.US,LANDMARK BANCORP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LARK,US,United States,,,,,,,
LARS.US,Laris Growth Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LARS,US,United States,,,,,,,
LASE.US,Laser Photonics Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LASE,US,United States,,,,,,,
LASR.US,"NLIGHT, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LASR,US,United States,,,,,,,
LATA.US,Galata Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LATA,US,United States,,,,,,,
LATAU.US,Galata Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LATAU,US,United States,,,,,,,
LATAW.US,Galata Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LATAW,US,United States,,,,,,,
LAUR.US,"LAUREATE EDUCATION, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAUR,US,United States,,,,,,,
LAW.US,"CS Disco, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAW,US,United States,,,,,,,
LAWIL.US,"Light & Wonder, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAWIL,US,United States,,,,,,,
LAWR.US,"Robot Consulting Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAWR,US,United States,,,,,,,
LAZ.US,"Lazard, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LAZ,US,United States,,,,,,,
LB.US,LandBridge Co LLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LB,US,United States,,,,,,,
LBCMF.US,Copper Giant Resources Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBCMF,US,United States,,,,,,,
LBGJ.US,Li Bang International Corp Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBGJ,US,United States,,,,,,,
LBRA.US,1847 Holdings LLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBRA,US,United States,,,,,,,
LBRJ.US,"Libera Gaming Operations, Inc",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBRJ,US,United States,,,,,,,
LBRT.US,Liberty Energy Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBRT,US,United States,,,,,,,
LBRX.US,LB PHARMACEUTICALS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBRX,US,United States,,,,,,,
LBSR.US,LIBERTY STAR URANIUM & METALS CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBSR,US,United States,,,,,,,
LBTYA.US,Liberty Global Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBTYA,US,United States,,,,,,,
LBTYB.US,Liberty Global Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBTYB,US,United States,,,,,,,
LBTYK.US,Liberty Global Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LBTYK,US,United States,,,,,,,
LCCC.US,Lakeshore Acquisition III Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCCC,US,United States,,,,,,,
LCCCR.US,Lakeshore Acquisition III Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCCCR,US,United States,,,,,,,
LCCCU.US,Lakeshore Acquisition III Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCCCU,US,United States,,,,,,,
LCFY.US,Locafy Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCFY,US,United States,,,,,,,
LCFYW.US,Locafy Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCFYW,US,United States,,,,,,,
LCGMF.US,LION COPPER & GOLD CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCGMF,US,United States,,,,,,,
LCID.US,"Lucid Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCID,US,United States,,,,,,,
LCII.US,LCI INDUSTRIES,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCII,US,United States,,,,,,,
LCLN.US,"Lincoln International, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCLN,US,United States,,,,,,,
LCNB.US,LCNB CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCNB,US,United States,,,,,,,
LCTC.US,"Lifeloc Technologies, Inc",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCTC,US,United States,,,,,,,
LCTX.US,"Lineage Cell Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCTX,US,United States,,,,,,,
LCUT.US,"LIFETIME BRANDS, INC",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LCUT,US,United States,,,,,,,
LDDD.US,Longduoduo Co Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDDD,US,United States,,,,,,,
LDI.US,"loanDepot, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDI,US,United States,,,,,,,
LDOS.US,"Leidos Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDOS,US,United States,,,,,,,
LDP.US,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDP,US,United States,,,,,,,
LDSN.US,Aphoenity International Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDSN,US,United States,,,,,,,
LDXC.US,Londax Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LDXC,US,United States,,,,,,,
LE.US,"LANDS' END, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LE,US,United States,,,,,,,
LEA.US,LEAR CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LEA,US,United States,,,,,,,
LEAT.US,Leatt Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,LEAT,US,United States,,,,,,,
