symbol,description,asset_class,category_name,group_name,currency,currency_profit,ticker,market,market_name,precision,contract_size,leverage,long_only,short_selling,margin_mode,instrument_type
PTG.PL,POLTREG SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PTG,PL,Poland (GPW),,,,,,,
PTW.PL,POLSKIE TOWARZYSTWO WSPIERANIA PRZEDSIĘBIORCZOŚCI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PTW,PL,Poland (GPW),,,,,,,
PWX.PL,POLWAX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PWX,PL,Poland (GPW),,,,,,,
PXM.PL,POLIMEX MOSTOSTAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PXM,PL,Poland (GPW),,,,,,,
PZU.PL,POWSZECHNY ZAKŁAD UBEZPIECZEŃ SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,PZU,PL,Poland (GPW),,,,,,,
QNA.PL,QNA TECHNOLOGY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,QNA,PL,Poland (GPW),,,,,,,
QNT.PL,QUANTUM SOFTWARE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,QNT,PL,Poland (GPW),,,,,,,
QRS.PL,QUERCUS TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,QRS,PL,Poland (GPW),,,,,,,
RAF.PL,FABRYKA OBRABIAREK RAFAMET SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RAF,PL,Poland (GPW),,,,,,,
RBW.PL,RAINBOW TOURS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RBW,PL,Poland (GPW),,,,,,,
RDN.PL,REDAN SPÓŁKA AKCYJNA W RESTRUKTURYZACJI W LIKWIDACJI,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RDN,PL,Poland (GPW),,,,,,,
REG.PL,REGNON SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,REG,PL,Poland (GPW),,,,,,,
REX.PL,REX CONCEPTS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,REX,PL,Poland (GPW),,,,,,,
RHD.PL,REINHOLD EUROPE AB,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RHD,PL,Poland (GPW),,,,,,,
RLP.PL,RELPOL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RLP,PL,Poland (GPW),,,,,,,
RMK.PL,REMAK-ENERGOMONTAŻ SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RMK,PL,Poland (GPW),,,,,,,
RNC.PL,REINO CAPITAL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RNC,PL,Poland (GPW),,,,,,,
RND.PL,RENDER CUBE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RND,PL,Poland (GPW),,,,,,,
RNK.PL,RANK PROGRESS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RNK,PL,Poland (GPW),,,,,,,
ROB.PL,ROBYG SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ROB,PL,Poland (GPW),,,,,,,
RPC.PL,ZAKŁADY MAGNEZYTOWE ROPCZYCE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RPC,PL,Poland (GPW),,,,,,,
RVU.PL,RYVU THERAPEUTICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RVU,PL,Poland (GPW),,,,,,,
RWL.PL,RAWLPLUG SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,RWL,PL,Poland (GPW),,,,,,,
S2B.PL,SYN2BIO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,S2B,PL,Poland (GPW),,,,,,,
SAN.PL,BANCO SANTANDER S.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SAN,PL,Poland (GPW),,,,,,,
SCP.PL,SCOPE FLUIDICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SCP,PL,Poland (GPW),,,,,,,
SCW.PL,SCANWAY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SCW,PL,Poland (GPW),,,,,,,
SEK.PL,SEKO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SEK,PL,Poland (GPW),,,,,,,
SEL.PL,SELENA FM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SEL,PL,Poland (GPW),,,,,,,
SFG.PL,AS SILVANO FASHION GROUP,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SFG,PL,Poland (GPW),,,,,,,
SFS.PL,SFINKS POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SFS,PL,Poland (GPW),,,,,,,
SGN.PL,SYGNITY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SGN,PL,Poland (GPW),,,,,,,
SHD.PL,SOHO DEVELOPMENT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SHD,PL,Poland (GPW),,,,,,,
SHG.PL,STARHEDGE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SHG,PL,Poland (GPW),,,,,,,
SIM.PL,SIMFABRIC SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SIM,PL,Poland (GPW),,,,,,,
SKA.PL,FABRYKA FARB I LAKIERÓW ŚNIEŻKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SKA,PL,Poland (GPW),,,,,,,
SKH.PL,SKARBIEC HOLDING SPÓLKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SKH,PL,Poland (GPW),,,,,,,
SKL.PL,SKYLINE INVESTMENT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SKL,PL,Poland (GPW),,,,,,,
SLV.PL,SELVITA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SLV,PL,Poland (GPW),,,,,,,
SNK.PL,SANOK RUBBER COMPANY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SNK,PL,Poland (GPW),,,,,,,
SNT.PL,SYNEKTIK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SNT,PL,Poland (GPW),,,,,,,
SNW.PL,SANWIL HOLDING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SNW,PL,Poland (GPW),,,,,,,
SNX.PL,SUNEX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SNX,PL,Poland (GPW),,,,,,,
SON.PL,SONEL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SON,PL,Poland (GPW),,,,,,,
SPH.PL,SOPHARMA AD,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SPH,PL,Poland (GPW),,,,,,,
SPR.PL,SPYROSOFT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SPR,PL,Poland (GPW),,,,,,,
STF.PL,STALPROFIL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,STF,PL,Poland (GPW),,,,,,,
STP.PL,STALPRODUKT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,STP,PL,Poland (GPW),,,,,,,
STS.PL,SATIS GROUP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,STS,PL,Poland (GPW),,,,,,,
STX.PL,STALEXPORT AUTOSTRADY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,STX,PL,Poland (GPW),,,,,,,
SVE.PL,SYNTHAVERSE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SVE,PL,Poland (GPW),,,,,,,
SVRS.PL,SILVAIR. INC.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SVRS,PL,Poland (GPW),,,,,,,
SWG.PL,SECO/WARWICK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,SWG,PL,Poland (GPW),,,,,,,
TAR.PL,TARCZYŃSKI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TAR,PL,Poland (GPW),,,,,,,
TBL.PL,T-BULL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TBL,PL,Poland (GPW),,,,,,,
TEN.PL,TEN SQUARE GAMES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TEN,PL,Poland (GPW),,,,,,,
THG.PL,TENDERHUT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,THG,PL,Poland (GPW),,,,,,,
TLX.PL,TALEX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TLX,PL,Poland (GPW),,,,,,,
TMR.PL,TATRY MOUNTAIN RESORTS. A.S.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TMR,PL,Poland (GPW),,,,,,,
TOA.PL,TOYA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TOA,PL,Poland (GPW),,,,,,,
TOR.PL,TORPOL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TOR,PL,Poland (GPW),,,,,,,
TOW.PL,TOWER INVESTMENTS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TOW,PL,Poland (GPW),,,,,,,
TPE.PL,TAURON POLSKA ENERGIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TPE,PL,Poland (GPW),,,,,,,
TRI.PL,TRITON DEVELOPMENT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TRI,PL,Poland (GPW),,,,,,,
TRK.PL,TRAKCJA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TRK,PL,Poland (GPW),,,,,,,
TRN.PL,TRANS POLONIA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TRN,PL,Poland (GPW),,,,,,,
TRR.PL,TERMO-REX SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TRR,PL,Poland (GPW),,,,,,,
TSG.PL,TESGAS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TSG,PL,Poland (GPW),,,,,,,
TXT.PL,TEXT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,TXT,PL,Poland (GPW),,,,,,,
UCG.PL,UNICREDIT S.P.A.,STOCK,STC,GPW Glowny Rynek,PLN,PLN,UCG,PL,Poland (GPW),,,,,,,
ULG.PL,ULTIMATE GAMES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ULG,PL,Poland (GPW),,,,,,,
ULM.PL,ULMA CONSTRUCCION POLSKA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ULM,PL,Poland (GPW),,,,,,,
UNF.PL,UNFOLD.VC ASI SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,UNF,PL,Poland (GPW),,,,,,,
UNI.PL,UNIBEP SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,UNI,PL,Poland (GPW),,,,,,,
UNT.PL,UNIMOT SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,UNT,PL,Poland (GPW),,,,,,,
URT.PL,URTESTE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,URT,PL,Poland (GPW),,,,,,,
VGO.PL,VIGO PHOTONICS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VGO,PL,Poland (GPW),,,,,,,
VIN.PL,GIEŁDA PRAW MAJĄTKOWYCH VINDEXUS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VIN,PL,Poland (GPW),,,,,,,
VOT.PL,VOTUM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VOT,PL,Poland (GPW),,,,,,,
VOX.PL,VOXEL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VOX,PL,Poland (GPW),,,,,,,
VRC.PL,VERCOM SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VRC,PL,Poland (GPW),,,,,,,
VRG.PL,VRG SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VRG,PL,Poland (GPW),,,,,,,
VVD.PL,VIVID GAMES SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,VVD,PL,Poland (GPW),,,,,,,
WAS.PL,WASKO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WAS,PL,Poland (GPW),,,,,,,
WIK.PL,WIKANA SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WIK,PL,Poland (GPW),,,,,,,
WLT.PL,WIELTON SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WLT,PL,Poland (GPW),,,,,,,
WPL.PL,WIRTUALNA POLSKA HOLDING SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WPL,PL,Poland (GPW),,,,,,,
WPR.PL,WOODPECKER.CO SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WPR,PL,Poland (GPW),,,,,,,
WTN.PL,WITTCHEN SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WTN,PL,Poland (GPW),,,,,,,
WWL.PL,WAWEL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WWL,PL,Poland (GPW),,,,,,,
WXF.PL,WARIMPEX FINANZ- UND BETEILIGUNGS AG,STOCK,STC,GPW Glowny Rynek,PLN,PLN,WXF,PL,Poland (GPW),,,,,,,
XPL.PL,XPLUS SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,XPL,PL,Poland (GPW),,,,,,,
XTB.PL,XTB SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,XTB,PL,Poland (GPW),,,,,,,
XTP.PL,XTPL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,XTP,PL,Poland (GPW),,,,,,,
YAN.PL,YANOSIK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,YAN,PL,Poland (GPW),,,,,,,
YRL.PL,YARRL SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,YRL,PL,Poland (GPW),,,,,,,
ZAB.PL,ZABKA GROUP (SOCIÉTÉ ANONYME),STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZAB,PL,Poland (GPW),,,,,,,
ZAP.PL,GRUPA AZOTY ZAKŁADY AZOTOWE PUŁAWY SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZAP,PL,Poland (GPW),,,,,,,
ZEP.PL,ZE PAK SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZEP,PL,Poland (GPW),,,,,,,
ZMT.PL,ZAMET SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZMT,PL,Poland (GPW),,,,,,,
ZRE.PL,ZAKŁAD BUDOWY MASZYN ZREMB-CHOJNICE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZRE,PL,Poland (GPW),,,,,,,
ZUE.PL,ZUE SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZUE,PL,Poland (GPW),,,,,,,
ZUK.PL,ZAKŁADY URZĄDZEŃ KOTŁOWYCH STĄPORKÓW SPÓŁKA AKCYJNA,STOCK,STC,GPW Glowny Rynek,PLN,PLN,ZUK,PL,Poland (GPW),,,,,,,
